기준년월,가명식별자,업종(중분류),외감구분,설립일자,종업원수,주소지시군구,상장일자,상장폐지일자,유동자산,비유동자산,당좌자산,재고자산,유형자산,재공품,현금,현금등가물,상품유가증권,현금성자산,매출채권,매출채권(전기),매출채권처분손실(당기),무형자산,투자자산,자산총계,자산총계(전기),유동부채,단기차입금,차입금,매입채무,비유동부채,부채총계,자기자본(납입자본금),자본잉여금,납입자본,이익잉여금,자본조정,기타포괄손익누계액,유보금,자본총계,전기자본총계,매출액,전기매출액,매출원가,매출총이익,판매비와관리비,법인세비용차감전순이익,전기법인세차감전순이익,법인세,계속사업이익,중단산업손익,금융비용,영업손익,전기영업이익,영업외수익,영업외비용,법인세차감전순이익,당기순이익,당기순이익(전기),현금흐름,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,부채상환계수,영업이익이자보상배율,이자비용,사채이자(당기),이자보상배율,적립금비율,EBIT,EBITDA,청산가치율,청산가치,순운전자본,순차입금,재무비율_총자산증가율,재무비율_부채비율,재무비율_자기자본비율,재무비율_유동비율,재무비율_차입금의존도,재무비율_매출액증가율,재무비율_영업이익율,재무비율_당기순이익율,재무비율_매출원가율,재무비율_판관비율,재무비율_자기자본이익률(ROE),재무비율_매출채권회전율,재무비율_재고자산회전율,재무비율_매입채무회전율,재무비율_총자산회전율,재무비율_총자산순이익률,재무비율_유동자산증가율,재무비율_유형자산증가율,단기차입금의존도,당좌비율,순차입금비율,순운전자본회전율,총자본회전율,자기자본순이익율,매출총이익율,EBITDA마진율,영업이익증가율,당기순이익증가율,EBITDA증가율,OCF/매출액비용,부채상환계수.1,차입금/EBITDA,EBITDA/금융비용,사업장소유여부,소유건축물건수,소유건축물실거래가합계,사업장권리침해여부,소유건축물권리침해여부,기업신용공여연체과목수(일보)(미해제),기업신용공여연체과목수(일보)(3개월내유지)(해제포함),기업신용공여연체과목수(일보)(6개월내유지)(해제포함),기업신용공여연체과목수(일보)(1년내유지)(해제포함),기업신용공여연체과목수(일보)(3년내유지)(해제포함),기업신용공여연체과목수(일보)(3개월내발생)(해제포함),기업신용공여연체과목수(일보)(6개월내발생)(해제포함),기업신용공여연체과목수(일보)(1년내발생)(해제포함),기업신용공여연체과목수(일보)(3년내발생)(해제포함),기업신용공여연체과목수(일보)(3개월내유지)(연체일수30일이상)(해제포함),기업신용공여연체과목수(일보)(6개월내유지)(연체일수30일이상)(해제포함),기업신용공여연체과목수(일보)(1년내유지)(연체일수30일이상)(해제포함),기업신용공여연체과목수(일보)(3년내유지)(연체일수30일이상)(해제포함),기업신용공여30일이상연체과목수(일보)(해제포함),기업신용공여30일이상연체과목수(일보)(미해제),기업신용공여30일이상연체과목수(일보)(이자연체)(해제포함),기업신용공여30일이상연체과목수(일보)(이자연체)(미해제),기업신용공여연체기관수(일보)(미해제),기업신용공여30일이상연체기관수(일보)(해제포함),기업신용공여30일이상연체기관수(일보)(미해제),기업신용공여30일이상연체기관수(일보)(연체)(해제포함),기업신용공여30일이상연체기관수(일보)(이자연체)(미해제),기업신용공여연체기관수(일보)(3개월내유지)(연체일수30일이상)(해제포함),기업신용공여연체기관수(일보)(6개월내유지)(연체일수30일이상)(해제포함),기업신용공여연체기관수(일보)(1년내유지)(연체일수30일이상)(해제포함),기업신용공여연체기관수(일보)(3년내유지)(연체일수30일이상)(해제포함),기업신용공여연체최장연체일수(일보)(3개월내유지)(해제포함),기업신용공여연체최장연체일수(일보)(6개월내유지)(해제포함),기업신용공여연체최장연체일수(일보)(1년내유지)(해제포함),기업신용공여연체최장연체일수(일보)(3년내유지)(해제포함),기업신용공여연체최장연체일수(일보)(5년내유지)(해제포함),기업신용공여연체최장연체일수(일보)(3개월내발생)(해제포함),기업신용공여연체최장연체일수(일보)(6개월내발생)(해제포함),기업신용공여연체최장연체일수(일보)(1년내발생)(해제포함),기업신용공여연체최장연체일수(일보)(3년내발생)(해제포함),기업신용공여연체최장연체일수(일보)(5년내발생)(해제포함),신용도판단공공정보건수(CIS)(5년내발생)(해제포함),신용도판단정보공공정보건수(CIS)(미해제),신용도판단정보공공정보건수(관련인제외)(CIS)(당월유지)(해제포함),"공공정보(국세,지방세,관세체납)건수(CIS)(미해제)","공공정보(국세,지방세,관세체납)건수(CIS)(5년내발생)","공공정보(국세,지방세,관세체납,고용산재체납)건수(CIS)(미해제)","공공정보(국세,지방세,관세체납,고용산재체납)건수(CIS)(5년내발생)","신용도판단정보공공정보최근발생일자로부터경과일수(CIS)(해제,삭제)","신용도판단정보공공정보최근해제일자로부터경과일수(CIS)(해제,삭제)",기업신용평가등급(구간화),모형개발용Performance(향후1년내부도여부)
20211001,97431,M71,2,20130401,27,48250.0,,,871196,3017757,572901,298295,3017757,0,0,0,0,0,216363,305527.0,0,0,0,3888953,3619471.0,3433661,3174000,3174000,134891,28897,3462558,400000,0,400000,28488,-2093,0,28488,426395,124355.0,1108826,1345403.0,953141,155685,93280,62405,49443.0,0,0,0,42573,62405,49443.0,14551,72823,4132,4132,14564.0,0,0,0,0,1.32,1.99,42573,0,1.1,6.6,-38252,62405,100.0,3888953,-2562465,2975583,7.45,812.05,10.96,25.37,81.62,-17.58,5.63,0.37,85.96,8.41,0.97,4.25,4.55,6.58,0.3,0.11,25.95,3.14,81.62,16.68,697.85,0.0,2.6,1.5,14.04,4.21,26.22,-71.63,-51.46,0.0,-98.68,0.48,1.55,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20211001,97434,G46,2,20170726,4,11170.0,,,1366508,86301,485460,881048,51465,0,0,0,0,0,319768,148460.0,0,0,6624,1452809,797045.0,317439,0,870000,196968,870000,1187439,100000,0,100000,165370,0,0,165370,265370,162969.0,5090125,3432279.0,4490018,600107,471108,128999,22133.0,0,0,0,24083,128999,22133.0,6767,24433,111333,102401,13459.0,0,0,0,0,100.0,6.36,24083,0,5.62,165.37,78372,128999,97.6,1417973,1049069,776068,82.27,447.47,18.27,430.48,59.88,48.3,2.53,2.01,88.21,9.26,38.59,21.74,7.14,22.99,4.52,7.05,82.42,121.74,0.0,152.93,292.45,4.85,19.18,47.81,11.79,2.66,482.84,660.84,471.49,0.0,0.0,0.06,5.77,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,7,0
20211001,97435,C30,2,20140901,3,41360.0,,,428117,90419,378369,49748,40419,0,0,0,0,0,135128,104307.0,0,0,0,518536,544734.0,55033,0,22307,34019,22307,77341,100000,0,100000,341195,0,0,341195,441195,452000.0,754277,987861.0,567809,186468,164889,21579,40219.0,0,0,0,865,21579,40220.0,2910,2016,22473,19195,42365.0,0,0,0,0,100.0,450320.0,865,0,26.98,341.2,19749,21579,90.36,468536,373084,-201835,-4.81,17.53,85.08,777.93,4.3,-23.65,2.86,2.54,75.28,21.86,4.35,6.3,25.54,24.28,1.42,3.7,-0.76,-36.17,0.0,687.53,-45.75,2.02,1.71,4.3,24.72,3.09,-46.35,-54.69,-41.95,0.0,0.0,0.01,51.42,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,4,0
20211201,35881,F42,2,20040901,8,46890.0,,,364164,331501,364164,0,74629,0,0,0,0,0,0,11413.0,0,0,206722,695665,603787.0,40645,0,177000,0,201234,241879,220000,0,220000,233786,0,0,233786,453786,440196.0,564137,1021492.0,430214,133923,104356,29567,21275.0,0,0,0,1714,29567,21274.0,7499,21923,15142,13590,19541.0,0,0,0,0,100.0,26.14,1714,0,9.83,106.27,11895,29567,63.08,438793,323519,-184512,15.22,53.3,65.23,895.96,25.44,-44.77,5.24,2.41,76.26,18.5,2.99,98.86,0.0,0.0,0.87,1.95,10.49,1826.41,0.0,895.96,-40.66,1.74,1.24,3.04,23.74,2.99,38.98,-30.45,21.33,0.0,0.0,0.04,25.85,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,4,0
20211201,35883,C28,2,20120410,3,41463.0,,,252810,176518,235831,16980,47116,0,0,0,0,0,171197,126905.0,0,107769,0,429329,306142.0,137206,100000,250000,6427,150000,287206,50000,0,50000,92123,0,0,92123,142123,130006.0,293006,366181.0,147599,145407,132615,12792,-102861.0,0,0,0,4455,12792,-102862.0,9140,7043,14889,12117,14631.0,0,0,0,0,4.26,6.98,4455,0,4.34,184.25,7666,12792,69.86,299926,115604,234800,40.24,202.08,33.1,184.26,58.23,-19.98,4.37,4.14,50.37,45.26,8.53,1.97,25.51,31.46,0.8,2.82,56.77,-6.82,23.29,171.88,165.21,2.53,2.06,8.91,49.63,6.6,112.44,-17.18,-9.43,0.0,-95.74,0.11,5.33,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,1422,7,0
20211201,35884,C18,2,20120501,22,11140.0,,,2460492,845359,2288185,172306,418609,0,0,0,0,0,2083806,3041065.0,0,0,17000,3305850,4133242.0,884457,32062,1114014,0,1091952,1976409,100000,0,100000,1229442,0,0,1229442,1329442,1338801.0,4579043,4341218.0,3972134,606909,418155,188754,180677.0,0,0,0,67914,188754,180677.0,10858,68066,131546,120739,122073.0,0,0,0,0,67.93,8.46,67914,0,2.94,1229.44,52896,188754,87.09,2879101,1576035,921164,-20.02,148.66,40.21,278.19,33.7,5.48,4.12,2.64,86.75,9.13,9.08,1.79,40.92,0.0,1.23,3.65,-25.1,-42.2,0.97,258.71,69.29,2.91,3.44,9.05,13.25,4.36,4.47,-1.09,31.98,0.0,-32.07,0.02,7.66,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,7,0
20211201,35885,A01,2,20120824,1,51830.0,,,15587,208437,5787,9800,208337,0,0,0,0,0,0,0.0,0,0,0,224024,223294.0,45,0,164530,0,164530,164575,6000,0,6000,53449,0,0,53449,59449,60584.0,45100,41743.0,11308,33792,31575,2217,-6244.0,0,0,0,3322,2217,-6244.0,0,3322,-1105,-1134,-8023.0,0,0,0,0,100.0,0.67,3322,0,0.67,890.82,-4456,2217,99.96,223924,15542,158743,0.33,276.83,26.54,34637.78,73.44,8.04,4.92,-2.51,25.07,70.01,-1.91,0.0,4.6,0.0,0.2,-0.51,4.91,0.0,0.0,12860.0,267.02,2.9,0.76,-1.89,74.93,4.92,135.51,85.87,0.0,0.0,0.0,0.74,0.67,0,1,-99999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,258,16,10,0
20211201,35887,G46,2,20121113,9,29170.0,,,292099,431357,168226,123873,239797,0,0,0,0,0,46714,44839.0,0,185960,1000,723457,674600.0,69789,0,330520,12709,330520,400309,100000,0,100000,223148,0,0,223148,323148,205431.0,1198750,936707.0,778412,420338,394796,25542,-275927.0,0,0,0,11432,25542,-275927.0,75700,11958,89285,87717,51746.0,0,0,0,0,100.0,11.37,11432,0,8.81,223.15,76371,25542,73.52,531896,222310,215346,7.24,123.88,44.67,418.55,45.69,27.97,2.13,7.32,64.94,32.93,27.14,26.19,9.63,42.25,1.71,12.12,8.72,23.45,0.0,241.05,66.64,5.39,3.71,33.19,35.06,8.4,109.26,69.51,96.62,0.0,0.0,0.03,10.3,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20211201,35888,G46,2,20121231,1,46130.0,,,154704,63860,87730,66974,13860,0,0,0,0,0,77503,,0,0,0,218564,,33397,30000,30000,330,0,33397,20000,0,20000,165167,0,0,165167,185167,,606568,,474369,132199,108764,23435,,0,0,0,0,23435,,2,0,23437,21088,,0,0,0,0,0.0,234370.0,0,0,234370.0,825.84,21090,23435,77.12,168564,121307,19773,,18.04,84.72,463.23,13.73,,3.86,3.48,78.21,17.93,11.39,,,,,9.65,,,13.73,262.69,10.68,5.0,3.28,,21.79,3.86,,,,0.0,-100.0,0.01,234350.0,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,3,0
20211201,35889,C29,2,20121115,1,43770.0,,,634861,86278,634861,0,26302,0,0,0,0,0,81674,165452.0,0,23099,0,721139,544441.0,235090,48886,171877,116265,122991,358082,50000,0,50000,313057,0,0,313057,363057,214718.0,868436,721598.0,464045,404391,247897,156494,88212.0,0,0,0,6650,156494,88213.0,14886,7714,163665,148339,76817.0,0,0,0,0,11.97,29.36,6650,0,25.61,626.11,141757,156494,91.68,661163,399771,99211,32.45,98.63,50.34,270.05,23.83,20.35,18.02,17.08,53.43,28.55,40.86,7.03,0.0,8.14,1.37,20.57,40.12,-2.66,6.78,270.05,27.33,2.17,2.39,51.35,46.57,19.61,77.4,93.11,66.32,0.0,-88.03,0.01,26.15,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20211201,35890,C25,2,20121001,17,28200.0,,,5812553,4701083,5346472,466081,4534043,0,0,0,0,0,1602907,1226524.0,0,0,134077,10513636,9629194.0,1205211,0,5572000,1107236,5572000,6777211,1967050,0,1967050,1769375,0,0,1769375,3736425,3670303.0,4107955,4056174.0,3527245,580710,326275,254435,198062.0,0,0,0,102849,254435,198061.0,69779,192490,131724,116122,148745.0,0,0,0,0,100.0,5.05,102849,0,2.28,89.95,41292,254435,98.41,10346596,4607342,1932590,9.19,181.38,35.54,482.29,53.0,1.28,6.19,2.83,85.86,7.94,3.11,2.9,8.38,4.15,0.41,1.1,19.43,-1.18,0.0,443.61,51.72,0.89,1.1,3.14,14.14,5.71,28.46,-21.93,-30.76,0.0,0.0,0.16,3.38,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,2,0
20211201,35894,F42,2,20111101,22,29140.0,,,3174464,1405637,2907690,266773,704623,0,0,0,0,0,138716,367150.0,0,0,634347,4580101,4512870.0,625142,41447,1420669,512189,1379222,2004364,200000,0,200000,2375736,0,0,2375736,2575736,2291977.0,9312858,8262564.0,8673301,639557,372366,267191,221807.0,0,0,0,60252,267191,221807.0,79787,61288,285690,283759,243493.0,0,0,0,0,59.25,53.86,60252,0,5.74,1187.87,277909,267191,84.69,3879087,2549322,516935,1.49,77.82,56.24,507.8,31.02,12.71,2.87,3.05,93.13,4.0,11.02,36.82,69.82,18.0,2.05,6.2,1.13,1.17,0.9,465.12,20.07,3.65,3.62,11.66,6.87,3.71,20.46,16.54,11.37,0.0,-40.75,0.05,4.65,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,4,0
20211201,35895,N76,2,20121201,2,11410.0,,,345616,3064859,345616,0,2981659,0,0,0,0,0,112384,215319.0,0,0,0,3410475,4935070.0,1334968,1003566,4297693,49509,3294127,4629095,150000,0,150000,-1368620,0,0,-1368620,-1218620,277047.0,3695055,5967401.0,0,3695055,5394739,-1699684,-88315.0,0,0,0,232076,-1699684,-88315.0,478058,274041,-1495667,-1495667,83455.0,0,0,0,0,18.78,-7.33,232076,0,-5.44,-912.41,-1727681,-1699684,97.56,3327275,-989352,4254308,-30.89,0.0,-35.73,25.89,126.01,-38.08,-46.0,-40.48,0.0,146.0,0.0,22.55,0.0,149.27,0.89,-43.86,-9.39,-33.35,29.43,25.89,0.0,0.0,-3.03,0.0,100.0,-34.2,-1824.57,-1892.18,-69.79,0.0,-81.22,-0.03,-7.32,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20211201,35896,G46,2,20121211,4,50130.0,,,1120714,337254,835292,285421,327254,0,0,0,0,0,83713,63243.0,0,0,0,1457967,1254009.0,169088,0,526000,156676,526000,695088,120000,0,120000,642879,0,0,642879,762879,737021.0,2050288,1536714.0,1531982,518306,482168,36138,25978.0,0,0,0,10225,36139,25977.0,11174,18131,29181,25858,21492.0,0,0,0,0,100.0,366060.0,10225,0,3.85,535.73,26325,36139,99.31,1447968,951626,496583,16.26,91.11,52.32,662.8,36.08,33.42,1.76,1.26,74.72,23.52,3.39,27.9,6.11,24.34,1.51,1.77,18.45,9.87,0.0,494.0,65.09,2.15,2.69,3.45,25.28,1.92,39.12,20.31,33.27,0.0,0.0,0.15,3.53,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,5,0
20211201,35899,C28,2,20140326,1,41410.0,,,1081110,258937,439660,641450,255834,0,0,0,0,0,251406,322949.0,0,1998,0,1340048,1350286.0,500343,89890,89890,240576,0,500343,250000,0,250000,589704,0,0,589704,839704,804818.0,700778,2385492.0,357606,343172,303439,39733,180603.0,0,0,0,0,39733,180603.0,3694,3396,40030,34886,164101.0,0,0,0,0,0.0,421020.0,0,0,400300.0,235.88,37255,39733,99.77,1336944,580767,49119,-0.76,59.59,62.66,216.07,6.71,-70.62,5.67,4.98,51.03,43.3,4.15,2.44,1.14,2.33,0.52,2.6,1.42,-9.02,6.71,87.87,5.85,1.21,0.83,4.24,48.97,5.71,-78.0,-78.74,-74.52,0.0,-100.0,0.02,397330.0,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,2,0
20211201,35900,G46,2,20121107,1,11440.0,,,318937,329808,228127,90810,25444,0,0,0,0,0,73280,97272.0,0,4364,0,648745,789090.0,540727,200000,200000,0,0,540727,50000,0,50000,58018,0,0,58018,108018,327445.0,306677,2000678.0,162996,143681,551280,-407599,91686.0,0,0,0,0,-407599,91686.0,188264,92,-219427,-219427,82674.0,0,0,0,0,0.0,-4075350.0,0,0,0.0,116.04,-219363,-407599,53.08,344381,-221790,106330,-17.79,500.59,16.65,58.98,30.83,-84.67,-132.91,-71.55,53.15,179.76,-203.14,3.6,3.11,0.0,0.43,-33.82,-30.56,0.0,30.83,42.19,98.44,0.0,2.84,-100.78,46.85,-71.55,-544.56,-365.41,-291.99,0.0,-100.0,0.0,-4075990.0,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,4,0
20211201,35901,C28,2,20120801,1,26110.0,,,120422,664469,120422,0,654767,0,0,0,0,0,41629,7809.0,0,6703,0,784891,1716292.0,218597,0,620000,38987,620000,838597,20000,0,20000,-73705,0,0,-73705,-53705,44230.0,149384,1024850.0,173838,-24454,80812,-105266,-117154.0,0,0,0,27151,-105267,-117154.0,37230,29898,-97935,-97935,-104296.0,0,0,0,0,100.0,-3.26,27151,0,-2.61,-368.53,-125070,-105267,98.76,775189,-98175,558207,-54.27,0.0,-6.84,55.09,78.99,-85.42,-70.47,-65.56,116.37,54.1,0.0,6.04,0.0,0.64,0.12,-12.48,-76.89,-42.84,0.0,55.09,0.0,0.0,-2.78,0.0,-16.37,-47.38,10.15,6.1,0.0,0.0,0.0,-0.06,-3.88,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,5,0
20211201,35902,C22,2,20121001,15,47190.0,,,2545433,2911589,1983832,561602,2456074,0,0,0,0,0,656263,527644.0,0,2900,396615,5457022,4997055.0,376181,0,3593550,163216,3593550,3969731,300000,0,300000,1188850,-1559,0,1188850,1487291,1411523.0,3737554,5782792.0,2996787,740767,675328,65439,241019.0,0,0,0,89869,65439,241019.0,109188,95749,78878,78075,205361.0,0,0,0,0,100.0,1.87,89869,0,1.88,395.76,-11403,65439,91.65,5001507,2169252,3143873,9.2,266.91,27.25,676.65,65.85,-35.37,1.75,2.09,80.18,18.07,5.25,6.31,6.87,19.48,0.72,1.43,23.25,-0.76,0.0,527.36,211.38,1.72,2.51,5.39,19.82,4.51,-72.85,-61.98,-56.63,0.0,0.0,0.41,0.98,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,4,0
20211201,35903,C33,2,20121203,36,41465.0,,,3193524,3162747,3192314,1210,2055437,0,0,0,0,0,1159804,107153.0,0,211943,875547,6356271,6289502.0,3895187,3227221,3577281,143994,350060,4245247,395000,881348,1276348,833230,0,1446,1714578,2111024,852721.0,10067696,12634367.0,8093267,1974429,1519675,454754,-2404738.0,0,0,0,125414,454754,-2404738.0,173210,151907,476058,476058,-2363363.0,0,0,0,0,3.74,14.82,125414,0,4.8,434.44,411723,454754,82.58,5248961,-701663,2874576,1.06,201.1,33.21,81.99,56.28,-20.31,4.52,4.73,80.39,15.09,22.55,15.89,26.08,62.57,1.59,7.49,16.95,-14.73,50.77,81.96,136.17,0.0,4.77,32.13,19.61,5.97,118.91,120.14,0.0,0.0,-96.26,0.05,5.93,0,2,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20211201,35904,C29,2,20121001,36,48170.0,,,1990902,6191589,1292902,698000,6135327,0,0,0,0,0,1035503,951147.0,0,23316,0,8182490,7072360.0,1934869,499790,4922511,725776,4422721,6357590,100000,441643,541643,1283257,0,0,1724900,1824900,1634402.0,5449688,4818513.0,4657142,792546,791681,865,331206.0,0,0,0,134355,865,331206.0,343644,134371,210138,190498,158987.0,0,0,0,0,21.19,0.61,134355,0,2.56,1724.9,56363,865,99.31,8126229,56033,4693120,15.7,348.38,22.3,102.9,60.16,13.1,0.02,3.5,85.46,14.53,10.44,5.49,8.94,8.58,0.71,2.33,16.99,14.24,6.11,66.82,257.17,97.26,2.99,11.01,14.54,6.32,-99.74,19.82,-15.73,0.0,-78.81,1.55,0.24,0,3,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,3,0
20211201,35905,J59,2,20121001,2,11560.0,,,97917,668797,97917,0,202797,0,0,0,0,0,70213,67262.0,0,243000,200000,766714,585039.0,465218,0,185504,34808,185504,650722,50000,0,50000,65992,0,0,65992,115992,69418.0,397317,373069.0,0,397317,394356,2961,6978.0,0,0,0,3995,2961,6978.0,5180,6154,1987,1404,2805.0,0,0,0,0,100.0,0.74,3995,0,1.5,131.98,-2577,2961,39.22,300714,-367301,159798,31.05,561.01,15.13,21.05,24.19,6.5,0.75,0.35,0.0,99.25,1.21,5.78,0.0,18.84,0.59,0.18,20.0,-14.59,0.0,21.05,137.77,0.0,3.43,1.51,100.0,1.51,-57.57,-49.95,1155.34,0.0,0.0,0.63,0.74,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,7,0
20211201,35906,F42,2,20120801,6,28245.0,,,1651716,984682,1218792,432925,881498,0,0,0,0,0,938963,564277.0,0,0,82893,2636398,1261677.0,964500,326948,1136948,281594,810000,1774500,250000,0,250000,611899,0,0,611899,861899,782893.0,5140753,2534805.0,4725242,415511,310636,104875,56516.0,0,0,0,15205,104876,56516.0,4195,25147,83924,79006,41747.0,0,0,0,0,4.44,7.95,15205,0,6.52,244.76,64201,104876,96.09,2533214,687216,912803,108.96,205.88,32.69,171.25,43.13,102.81,2.04,1.54,91.92,6.04,9.17,6.84,16.99,28.58,2.64,3.0,50.12,1406.55,12.4,126.37,105.91,7.48,5.96,9.61,8.08,1.93,85.57,89.25,58.91,0.0,-95.56,0.1,7.75,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,4,0
20211201,35908,C29,2,20121101,5,41480.0,,,596327,788417,395580,200747,783417,0,0,0,0,0,172572,367989.0,0,0,0,1384744,1427685.0,93649,0,680000,68629,680000,773649,100000,0,100000,511095,0,0,511095,611095,564243.0,1695476,1751941.0,1457398,238078,164080,73998,136841.0,0,0,0,20620,73998,136841.0,1380,24077,51300,46852,101561.0,0,0,0,0,100.0,6.92,20620,0,3.49,511.1,26348,73998,99.64,1379744,502678,464002,-3.01,126.6,44.13,636.77,49.11,-3.22,4.36,2.76,85.96,9.68,7.67,6.27,8.86,18.77,1.21,3.38,-8.48,1.59,0.0,422.41,75.93,3.37,2.77,7.97,14.04,4.24,-45.92,-53.87,-43.65,0.0,0.0,0.07,4.59,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,3,0
20220401,86869,G47,2,20201110,1,30200.0,,,187221,73471,163621,23600,73471,0,0,0,0,0,898,12285.0,0,0,0,260693,342437.0,148913,0,0,87691,0,148913,10000,0,10000,101780,0,0,101780,111780,41864.0,1010762,621781.0,792574,218188,140162,78026,42056.0,0,0,0,443,78026,42056.0,581,485,78121,69915,39547.0,0,0,0,0,100.0,408.51,443,0,177.35,1017.8,69724,78026,100.0,260692,38308,-144618,-23.87,133.22,42.88,125.73,0.0,62.56,7.72,6.92,78.41,13.87,62.55,153.34,28.47,5.54,3.35,26.82,-37.8,77.27,0.0,109.88,-129.38,26.39,9.04,91.01,21.59,7.77,85.53,76.79,60.8,0.0,0.0,0.0,176.13,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,4,0
